model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama2_7b,CCS,amazon,period,15,11,32,0.648431235914056,0.3448350476008566
llama2_7b,CCS,amazon,period,15,11,64,0.6958432955861745,0.3448350476008566
llama2_7b,CCS,amazon,period,15,11,128,0.7251166373241418,0.3448350476008566
llama2_7b,CCS,amazon,period,15,12,1,2.2194189422419734e-05,2.2194189422419734e-05
llama2_7b,CCS,amazon,period,15,12,2,0.0037032106542838152,0.0037031441462569404
llama2_7b,CCS,amazon,period,15,12,4,0.12090856374162832,0.11588646916754337
llama2_7b,CCS,amazon,period,15,12,8,0.14527172678701064,0.11588646916754337
llama2_7b,CCS,amazon,period,15,12,16,0.5375079637463979,0.348166816313729
llama2_7b,CCS,amazon,period,15,12,32,0.659589882474097,0.348166816313729
llama2_7b,CCS,amazon,period,15,12,64,0.7132061358760473,0.348166816313729
llama2_7b,CCS,amazon,period,15,12,128,0.7436735423236874,0.348166816313729
llama2_7b,CCS,amazon,period,15,13,1,2.0059729409903407e-05,2.0059729409903407e-05
llama2_7b,CCS,amazon,period,15,13,2,0.002842979099057114,0.002842908328619057
llama2_7b,CCS,amazon,period,15,13,4,0.11734384723151857,0.11344772178478475
llama2_7b,CCS,amazon,period,15,13,8,0.14212951363844376,0.11344772178478475
llama2_7b,CCS,amazon,period,15,13,16,0.529571271232064,0.3416645571014199
llama2_7b,CCS,amazon,period,15,13,32,0.6494567679586284,0.3416645571014199
llama2_7b,CCS,amazon,period,15,13,64,0.7031033019704594,0.3416645571014199
llama2_7b,CCS,amazon,period,15,13,128,0.7364119374207238,0.3416645571014199
llama2_7b,CCS,amazon,period,15,14,1,3.8091449798439385e-05,3.8091449798439385e-05
llama2_7b,CCS,amazon,period,15,14,2,0.0027796173847751404,0.0027793563728310275
llama2_7b,CCS,amazon,period,15,14,4,0.11901533185361192,0.11487734073033194
llama2_7b,CCS,amazon,period,15,14,8,0.14421100334161108,0.11487734073033194
llama2_7b,CCS,amazon,period,15,14,16,0.5369296324195669,0.3453321431325186
llama2_7b,CCS,amazon,period,15,14,32,0.6590391715566541,0.3453321431325186
llama2_7b,CCS,amazon,period,15,14,64,0.7132983712240794,0.3453321431325186
llama2_7b,CCS,amazon,period,15,14,128,0.7471651846849741,0.3453321431325186
llama2_7b,CCS,amazon,period,15,15,1,1.877419419996656e-05,1.877419419996656e-05
llama2_7b,CCS,amazon,period,15,15,2,0.0029141696982997556,0.002914109222407532
llama2_7b,CCS,amazon,period,15,15,4,0.11690341997609069,0.11251982539526037
llama2_7b,CCS,amazon,period,15,15,8,0.14041569604558887,0.11251982539526037
llama2_7b,CCS,amazon,period,15,15,16,0.5247073084182794,0.33988092161251027
llama2_7b,CCS,amazon,period,15,15,32,0.6440310750387929,0.33988092161251027
llama2_7b,CCS,amazon,period,15,15,64,0.6956843627196758,0.33988092161251027
llama2_7b,CCS,amazon,period,15,15,128,0.7238411642895803,0.33988092161251027
llama2_7b,CCS,amazon,period,15,16,1,2.0148930903329483e-05,2.0148930903329483e-05
llama2_7b,CCS,amazon,period,15,16,2,0.0029348212983102105,0.002934752131543426
llama2_7b,CCS,amazon,period,15,16,4,0.11918060192826674,0.11510548584814584
llama2_7b,CCS,amazon,period,15,16,8,0.1439200701026366,0.11510548584814584
llama2_7b,CCS,amazon,period,15,16,16,0.5275938147684403,0.33878620725342495
llama2_7b,CCS,amazon,period,15,16,32,0.6474218597269202,0.33878620725342495
llama2_7b,CCS,amazon,period,15,16,64,0.7018767258762068,0.33878620725342495
llama2_7b,CCS,amazon,period,15,16,128,0.7351043084865917,0.33878620725342495
llama2_7b,CCS,amazon,period,15,17,1,3.332233377797093e-05,3.332233377797093e-05
llama2_7b,CCS,amazon,period,15,17,2,0.0032583948088636887,0.003258224417148307
llama2_7b,CCS,amazon,period,15,17,4,0.1168282994355902,0.11230835821530954
llama2_7b,CCS,amazon,period,15,17,8,0.14049790212191915,0.11230835821530954
llama2_7b,CCS,amazon,period,15,17,16,0.5222256051947853,0.3358583435721454
llama2_7b,CCS,amazon,period,15,17,32,0.6413617918706017,0.3358583435721454
llama2_7b,CCS,amazon,period,15,17,64,0.6934719766823609,0.3358583435721454
llama2_7b,CCS,amazon,period,15,17,128,0.7218931752774349,0.3358583435721454
llama2_7b,CCS,amazon,period,15,18,1,1.4700170459452629e-05,1.4700170459452629e-05
llama2_7b,CCS,amazon,period,15,18,2,0.0031371812941707747,0.003137146853031187
llama2_7b,CCS,amazon,period,15,18,4,0.12085895683335446,0.11609224979267062
llama2_7b,CCS,amazon,period,15,18,8,0.14460124987539533,0.11609224979267062
llama2_7b,CCS,amazon,period,15,18,16,0.5335182391983722,0.3451891950372158
llama2_7b,CCS,amazon,period,15,18,32,0.6560690312921367,0.3451891950372158
llama2_7b,CCS,amazon,period,15,18,64,0.7083738989182218,0.3451891950372158
llama2_7b,CCS,amazon,period,15,18,128,0.7383826169261136,0.3451891950372158
llama2_7b,CCS,amazon,period,15,19,1,1.8192178708388404e-05,1.8192178708388404e-05
llama2_7b,CCS,amazon,period,15,19,2,0.0037637577132790217,0.003763713746939474
llama2_7b,CCS,amazon,period,15,19,4,0.11800663104507596,0.11334770175693513
llama2_7b,CCS,amazon,period,15,19,8,0.14264292012528104,0.11334770175693513
llama2_7b,CCS,amazon,period,15,19,16,0.5280921844344603,0.3417906321246803
llama2_7b,CCS,amazon,period,15,19,32,0.6346889981815705,0.3417906321246803
llama2_7b,CCS,amazon,period,15,19,64,0.6897463372294284,0.3417906321246803
llama2_7b,CCS,amazon,period,15,19,128,0.7263407108299433,0.3417906321246803
llama2_7b,CCS,amazon,period,15,20,1,3.062368630310691e-05,3.062368630310691e-05
llama2_7b,CCS,amazon,period,15,20,2,0.0038381098380017814,0.0038379876652229186
llama2_7b,CCS,amazon,period,15,20,4,0.1196171033986325,0.11491806915829607
llama2_7b,CCS,amazon,period,15,20,8,0.14334087442048446,0.11491806915829607
llama2_7b,CCS,amazon,period,15,20,16,0.5297412360265673,0.3413906093294934
llama2_7b,CCS,amazon,period,15,20,32,0.6499558170733166,0.3413906093294934
llama2_7b,CCS,amazon,period,15,20,64,0.7024250664899284,0.3413906093294934
llama2_7b,CCS,amazon,period,15,20,128,0.7321392736700376,0.3413906093294934
llama2_7b,CCS,amazon,period,15,21,1,2.2191928707985808e-05,2.2191928707985808e-05
llama2_7b,CCS,amazon,period,15,21,2,0.0034565470429001747,0.0034564758031963945
llama2_7b,CCS,amazon,period,15,21,4,0.11966140372287114,0.11507265078826467
llama2_7b,CCS,amazon,period,15,21,8,0.1437600193866442,0.11507265078826467
llama2_7b,CCS,amazon,period,15,21,16,0.5372799163621165,0.3469873633480802
llama2_7b,CCS,amazon,period,15,21,32,0.6587151016025509,0.3469873633480802
llama2_7b,CCS,amazon,period,15,21,64,0.7106059592424239,0.3469873633480802
llama2_7b,CCS,amazon,period,15,21,128,0.7398771023441348,0.3469873633480802
llama2_7b,CCS,amazon,period,15,22,1,1.7204905395812637e-05,1.7204905395812637e-05
llama2_7b,CCS,amazon,period,15,22,2,0.0027806023832451635,0.0027805491552819212
llama2_7b,CCS,amazon,period,15,22,4,0.12036594795416355,0.1160720243533031
llama2_7b,CCS,amazon,period,15,22,8,0.14540433280111983,0.1160720243533031
llama2_7b,CCS,amazon,period,15,22,16,0.5339146493353754,0.34471447654788107
llama2_7b,CCS,amazon,period,15,22,32,0.6557214226169689,0.34471447654788107
llama2_7b,CCS,amazon,period,15,22,64,0.7119745219808,0.34471447654788107
llama2_7b,CCS,amazon,period,15,22,128,0.7469288887783673,0.34471447654788107
llama2_7b,CCS,amazon,period,15,23,1,1.2443926128348677e-05,1.2443926128348677e-05
llama2_7b,CCS,amazon,period,15,23,2,0.002408385508741128,0.002408353360164736
llama2_7b,CCS,amazon,period,15,23,4,0.11672792539196714,0.11256385059935942
llama2_7b,CCS,amazon,period,15,23,8,0.14115001510022435,0.11256385059935942
llama2_7b,CCS,amazon,period,15,23,16,0.5216213088525683,0.3370586764976234
llama2_7b,CCS,amazon,period,15,23,32,0.6390894621094493,0.3370586764976234
llama2_7b,CCS,amazon,period,15,23,64,0.6924405254244856,0.3370586764976234
llama2_7b,CCS,amazon,period,15,23,128,0.7265788437344908,0.3370586764976234
llama2_7b,CCS,amazon,period,15,24,1,2.0344390771535024e-05,2.0344390771535024e-05
llama2_7b,CCS,amazon,period,15,24,2,0.0036768282308213404,0.003676771946249716
llama2_7b,CCS,amazon,period,15,24,4,0.11930445279104213,0.1146437767637758
llama2_7b,CCS,amazon,period,15,24,8,0.14327906527473938,0.1146437767637758
llama2_7b,CCS,amazon,period,15,24,16,0.5271091088613937,0.3418001139619825
llama2_7b,CCS,amazon,period,15,24,32,0.642989905011412,0.3418001139619825
llama2_7b,CCS,amazon,period,15,24,64,0.6905705316532739,0.3418001139619825
llama2_7b,CCS,amazon,period,15,24,128,0.7191095074799829,0.3418001139619825
llama2_7b,CCS,amazon,period,15,25,1,1.3897477619423052e-05,1.3897477619423052e-05
llama2_7b,CCS,amazon,period,15,25,2,0.0031276434981120167,0.003127612621696969
llama2_7b,CCS,amazon,period,15,25,4,0.11832979167435838,0.11429449861107323
llama2_7b,CCS,amazon,period,15,25,8,0.1431380511920556,0.11429449861107323
llama2_7b,CCS,amazon,period,15,25,16,0.5276557376399776,0.3404363923194459
llama2_7b,CCS,amazon,period,15,25,32,0.6488308679642777,0.3404363923194459
llama2_7b,CCS,amazon,period,15,25,64,0.7034480391612591,0.3404363923194459
llama2_7b,CCS,amazon,period,15,25,128,0.7365886168776999,0.3404363923194459
llama2_7b,CCS,amazon,period,15,26,1,2.3238221597868002e-05,2.3238221597868002e-05
llama2_7b,CCS,amazon,period,15,26,2,0.002403707487434724,0.0024035951552220107
llama2_7b,CCS,amazon,period,15,26,4,0.1178192540410658,0.11353036008291595
llama2_7b,CCS,amazon,period,15,26,8,0.14166044018053364,0.11353036008291595
llama2_7b,CCS,amazon,period,15,26,16,0.5191148778782532,0.33549629066644643
llama2_7b,CCS,amazon,period,15,26,32,0.6386994144218672,0.33549629066644643
llama2_7b,CCS,amazon,period,15,26,64,0.6907362347371465,0.33549629066644643
llama2_7b,CCS,amazon,period,15,26,128,0.725961953184255,0.33549629066644643
llama2_7b,CCS,amazon,period,15,27,1,2.031262767543074e-05,2.031262767543074e-05
llama2_7b,CCS,amazon,period,15,27,2,0.0027932039377711847,0.002793130078449153
llama2_7b,CCS,amazon,period,15,27,4,0.11929297206388564,0.11457891846169259
llama2_7b,CCS,amazon,period,15,27,8,0.14316091775633571,0.11457891846169259
llama2_7b,CCS,amazon,period,15,27,16,0.5267511124819363,0.3401204530049584
llama2_7b,CCS,amazon,period,15,27,32,0.6484208764442058,0.3401204530049584
llama2_7b,CCS,amazon,period,15,27,64,0.7006566561141419,0.3401204530049584
llama2_7b,CCS,amazon,period,15,27,128,0.7312480896672985,0.3401204530049584
llama2_7b,CCS,amazon,period,15,28,1,2.140905525248792e-05,2.140905525248792e-05
llama2_7b,CCS,amazon,period,15,28,2,0.0033524614603743664,0.003352393099809243
llama2_7b,CCS,amazon,period,15,28,4,0.11800456846160517,0.11351073924207263
llama2_7b,CCS,amazon,period,15,28,8,0.141793013196799,0.11351073924207263
llama2_7b,CCS,amazon,period,15,28,16,0.5255663599603386,0.3393218771072945
llama2_7b,CCS,amazon,period,15,28,32,0.6453489353435174,0.3393218771072945
llama2_7b,CCS,amazon,period,15,28,64,0.6958619139988365,0.3393218771072945
llama2_7b,CCS,amazon,period,15,28,128,0.7253787598761839,0.3393218771072945
llama2_7b,CCS,amazon,period,15,29,1,2.1539534432283162e-05,2.1539534432283162e-05
llama2_7b,CCS,amazon,period,15,29,2,0.003195895971871912,0.0031958233855273596
llama2_7b,CCS,amazon,period,15,29,4,0.11903047933033264,0.11453267905122108
llama2_7b,CCS,amazon,period,15,29,8,0.14252922872714843,0.11453267905122108
llama2_7b,CCS,amazon,period,15,29,16,0.5302898949618258,0.3428050141220312
llama2_7b,CCS,amazon,period,15,29,32,0.6508756586744131,0.3428050141220312
llama2_7b,CCS,amazon,period,15,29,64,0.7030093925013483,0.3428050141220312
llama2_7b,CCS,amazon,period,15,29,128,0.7322483976006449,0.3428050141220312
llama2_7b,L_conf,amazon,answer,15,0,1,0.4130022603861708,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,2,0.5471767550382621,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,4,0.6304096026972694,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,8,0.6439011583184893,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,16,0.6483384005708996,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,32,0.6871940047288078,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,64,0.7041887822614122,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,0,128,0.7320152093803703,0.4130022603861708
llama2_7b,L_conf,amazon,answer,15,1,1,0.4355717369853502,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,2,0.5747616767269632,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,4,0.6327771736620244,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,8,0.6930802663988401,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,16,0.7158582839096087,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,32,0.7333179175272744,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,64,0.757563573840825,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,1,128,0.7760152233966435,0.4355717369853502
llama2_7b,L_conf,amazon,answer,15,2,1,0.3484954790805202,0.3484954790805202
llama2_7b,L_conf,amazon,answer,15,2,2,0.5937158627809098,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,4,0.644077339997089,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,8,0.6508187105555723,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,16,0.6678698424724778,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,32,0.6921240990266061,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,64,0.7197090365349623,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,2,128,0.7414148185151824,0.48067601019618067
llama2_7b,L_conf,amazon,answer,15,3,1,0.42726845676627795,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,2,0.5445688549714115,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,4,0.6400067305268079,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,8,0.6578901007074586,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,16,0.6717492314404343,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,32,0.7054833198397278,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,64,0.7222625887131539,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,3,128,0.7404737957723261,0.42726845676627795
llama2_7b,L_conf,amazon,answer,15,4,1,0.37034340996069687,0.37034340996069687
llama2_7b,L_conf,amazon,answer,15,4,2,0.5676139203002023,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,4,0.6200656652735016,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,8,0.6570406917354729,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,16,0.6633288304324416,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,32,0.6835017435838465,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,64,0.7101923902970593,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,4,128,0.7369990041367227,0.4301526719866421
llama2_7b,L_conf,amazon,answer,15,5,1,0.39441437925157585,0.39441437925157585
llama2_7b,L_conf,amazon,answer,15,5,2,0.5888741426122222,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,4,0.6328891747800229,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,8,0.6443717184763127,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,16,0.6556735840173993,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,32,0.6864982628308686,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,64,0.7046727004045575,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,5,128,0.7313913974165283,0.4372757176849337
llama2_7b,L_conf,amazon,answer,15,6,1,0.3215410274263494,0.3215410274263494
llama2_7b,L_conf,amazon,answer,15,6,2,0.4987147435339496,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,4,0.6297028392870868,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,8,0.6844917890631885,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,16,0.7004811190621567,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,32,0.714586676979526,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,64,0.7328833306506528,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,6,128,0.75234289634519,0.38121878639403484
llama2_7b,L_conf,amazon,answer,15,7,1,0.39866786969156554,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,2,0.5250731755791143,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,4,0.6315673832968529,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,8,0.6387824947162949,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,16,0.6512082341508922,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,32,0.6856972119065303,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,64,0.7046443443302519,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,7,128,0.7281358896427009,0.39866786969156554
llama2_7b,L_conf,amazon,answer,15,8,1,0.3992196774500291,0.3992196774500291
llama2_7b,L_conf,amazon,answer,15,8,2,0.6244900890866225,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,4,0.7045690045240885,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,8,0.7258848155319088,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,16,0.7414436585672839,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,32,0.7611073504633634,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,64,0.7790524149324541,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,8,128,0.7917967952087858,0.48022028331184896
llama2_7b,L_conf,amazon,answer,15,9,1,0.2534983666943179,0.2534983666943179
llama2_7b,L_conf,amazon,answer,15,9,2,0.4507208978155229,0.372676677310164
llama2_7b,L_conf,amazon,answer,15,9,4,0.6295796323655155,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,9,8,0.6585581488657762,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,9,16,0.6654294715961039,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,9,32,0.6863335403844434,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,9,64,0.7113899675326724,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,9,128,0.7324083435427959,0.4395692859601172
llama2_7b,L_conf,amazon,answer,15,10,1,0.4326160780695959,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,2,0.5672045460737896,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,4,0.6366126090539052,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,8,0.6657285811711998,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,16,0.6676614026641535,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,32,0.693208763480885,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,64,0.7110693211280877,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,10,128,0.7346359206077542,0.4326160780695959
llama2_7b,L_conf,amazon,answer,15,11,1,0.34367386501896735,0.34367386501896735
llama2_7b,L_conf,amazon,answer,15,11,2,0.5857787806836846,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,4,0.6461628607452298,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,8,0.6609901049513685,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,16,0.670004964161289,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,32,0.6899671950385996,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,64,0.7128910022529141,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,11,128,0.7265833252807902,0.47436805794887676
llama2_7b,L_conf,amazon,answer,15,12,1,0.4174922129605845,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,2,0.5514893183123803,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,4,0.6292551295030316,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,8,0.655027495521887,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,16,0.658994293193467,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,32,0.6810896074083489,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,64,0.7001692536036064,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,12,128,0.7270364464405773,0.4174922129605845
llama2_7b,L_conf,amazon,answer,15,13,1,0.42223001411780736,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,2,0.5935492081777083,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,4,0.6814050670023425,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,8,0.6907267913438646,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,16,0.7049465793611023,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,32,0.7233252397151151,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,64,0.7400921013398828,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,13,128,0.7607806488610774,0.42223001411780736
llama2_7b,L_conf,amazon,answer,15,14,1,0.018288655921248797,0.018288655921248797
