model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama3_8b,CCS,comparisons,period,15,19,8,0.7307443434895617,0.569629305696318
llama3_8b,CCS,comparisons,period,15,19,16,0.769216567677729,0.569629305696318
llama3_8b,CCS,comparisons,period,15,19,32,0.8265079387932437,0.569629305696318
llama3_8b,CCS,comparisons,period,15,19,64,0.8659781848230337,0.569629305696318
llama3_8b,CCS,comparisons,period,15,19,128,0.8792561395713787,0.569629305696318
llama3_8b,CCS,comparisons,period,15,20,1,0.012283501716646055,0.012283501716646055
llama3_8b,CCS,comparisons,period,15,20,2,0.20296450140748262,0.20259245893459402
llama3_8b,CCS,comparisons,period,15,20,4,0.6976793118952269,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,20,8,0.752769916664731,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,20,16,0.7912071781979538,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,20,32,0.8454057076432739,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,20,64,0.8831027626502641,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,20,128,0.8957666085871201,0.5889460581432299
llama3_8b,CCS,comparisons,period,15,21,1,0.010718257273537094,0.010718257273537094
llama3_8b,CCS,comparisons,period,15,21,2,0.1922433059331325,0.19194428263722324
llama3_8b,CCS,comparisons,period,15,21,4,0.6637886196970775,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,21,8,0.7163726322025834,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,21,16,0.7542251892496432,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,21,32,0.8118256284393952,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,21,64,0.8522838727831411,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,21,128,0.8676968389062758,0.5590435095628314
llama3_8b,CCS,comparisons,period,15,22,1,0.011829912933823648,0.011829912933823648
llama3_8b,CCS,comparisons,period,15,22,2,0.19699846864837975,0.19664295006377627
llama3_8b,CCS,comparisons,period,15,22,4,0.6773139902444926,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,22,8,0.7316903212971119,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,22,16,0.7711492004602605,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,22,32,0.8282599451019776,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,22,64,0.8677580176033013,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,22,128,0.8810454289684719,0.5709520612521042
llama3_8b,CCS,comparisons,period,15,23,1,0.012536871447856812,0.012536871447856812
llama3_8b,CCS,comparisons,period,15,23,2,0.2047848268900908,0.20440071472160848
llama3_8b,CCS,comparisons,period,15,23,4,0.7043696033255246,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,23,8,0.7599585308816742,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,23,16,0.7981479164980619,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,23,32,0.8508115659178385,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,23,64,0.8876359118866357,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,23,128,0.9001476644151623,0.5948743443580222
llama3_8b,CCS,comparisons,period,15,24,1,0.012145000264203032,0.012145000264203032
llama3_8b,CCS,comparisons,period,15,24,2,0.20165028874449586,0.20128422173464333
llama3_8b,CCS,comparisons,period,15,24,4,0.691995783787572,0.583424592759388
llama3_8b,CCS,comparisons,period,15,24,8,0.7469134340108382,0.583424592759388
llama3_8b,CCS,comparisons,period,15,24,16,0.7858342519508055,0.583424592759388
llama3_8b,CCS,comparisons,period,15,24,32,0.8419012578899933,0.583424592759388
llama3_8b,CCS,comparisons,period,15,24,64,0.8803745301309917,0.583424592759388
llama3_8b,CCS,comparisons,period,15,24,128,0.8929854383311221,0.583424592759388
llama3_8b,CCS,comparisons,period,15,25,1,0.012524855079349034,0.012524855079349034
llama3_8b,CCS,comparisons,period,15,25,2,0.20172624517156829,0.20133704576222675
llama3_8b,CCS,comparisons,period,15,25,4,0.6921732429579824,0.583223158708973
llama3_8b,CCS,comparisons,period,15,25,8,0.7469754568606806,0.583223158708973
llama3_8b,CCS,comparisons,period,15,25,16,0.7857572609528526,0.583223158708973
llama3_8b,CCS,comparisons,period,15,25,32,0.8410777505459017,0.583223158708973
llama3_8b,CCS,comparisons,period,15,25,64,0.8785685889018356,0.583223158708973
llama3_8b,CCS,comparisons,period,15,25,128,0.8915092437480057,0.583223158708973
llama3_8b,CCS,comparisons,period,15,26,1,0.012619084631213454,0.012619084631213454
llama3_8b,CCS,comparisons,period,15,26,2,0.20410620854778716,0.20371574085186214
llama3_8b,CCS,comparisons,period,15,26,4,0.7022272622340501,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,26,8,0.7576874817483682,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,26,16,0.7958723914322152,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,26,32,0.849160252384634,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,26,64,0.8864961667825935,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,26,128,0.8992937459176771,0.5931422087949437
llama3_8b,CCS,comparisons,period,15,27,1,0.012695509466861035,0.012695509466861035
llama3_8b,CCS,comparisons,period,15,27,2,0.20405350438424497,0.20365818591666754
llama3_8b,CCS,comparisons,period,15,27,4,0.7006326187864516,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,27,8,0.7564218773627929,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,27,16,0.7944519544921005,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,27,32,0.8478170561876851,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,27,64,0.8851169079700224,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,27,128,0.897591125053951,0.5915954731311817
llama3_8b,CCS,comparisons,period,15,28,1,0.011946909438154286,0.011946909438154286
llama3_8b,CCS,comparisons,period,15,28,2,0.20016959923923297,0.19981276189090544
llama3_8b,CCS,comparisons,period,15,28,4,0.6885220478319285,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,28,8,0.742731926685049,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,28,16,0.781173207597599,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,28,32,0.8360240465419748,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,28,64,0.8749147458462987,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,28,128,0.8879645948478895,0.5806360757985524
llama3_8b,CCS,comparisons,period,15,29,1,0.012438777511403688,0.012438777511403688
llama3_8b,CCS,comparisons,period,15,29,2,0.20346040573411972,0.20307982055220164
llama3_8b,CCS,comparisons,period,15,29,4,0.700058637945647,0.5912703256519551
llama3_8b,CCS,comparisons,period,15,29,8,0.755411232606023,0.5912703256519551
llama3_8b,CCS,comparisons,period,15,29,16,0.7937513692295106,0.5912703256519551
llama3_8b,CCS,comparisons,period,15,29,32,0.8473848057164632,0.5912703256519551
llama3_8b,CCS,comparisons,period,15,29,64,0.8846090287284992,0.5912703256519551
llama3_8b,CCS,comparisons,period,15,29,128,0.8972411477785351,0.5912703256519551
llama3_8b,L_conf,comparisons,answer,15,0,1,0.5162905632552586,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,2,0.5289039171277795,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,4,0.5550507421289272,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,8,0.5612378063863597,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,16,0.759815726789358,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,32,0.7900325499177476,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,64,0.8011186420266667,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,0,128,0.8117022190402027,0.5162905632552586
llama3_8b,L_conf,comparisons,answer,15,1,1,0.5234792211780621,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,2,0.537171407640492,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,4,0.5660501442402897,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,8,0.5730609553376012,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,16,0.7805357777471453,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,32,0.8097102986231814,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,64,0.8202523979076024,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,1,128,0.8287517364805003,0.5234792211780621
llama3_8b,L_conf,comparisons,answer,15,2,1,0.017092476819300154,0.017092476819300154
llama3_8b,L_conf,comparisons,answer,15,2,2,0.10125115282996006,0.09979801193198998
llama3_8b,L_conf,comparisons,answer,15,2,4,0.12479307127263602,0.09979801193198998
llama3_8b,L_conf,comparisons,answer,15,2,8,0.18127990593131005,0.112447475682419
llama3_8b,L_conf,comparisons,answer,15,2,16,0.7612228623351747,0.4819550082804044
llama3_8b,L_conf,comparisons,answer,15,2,32,0.8016698801029584,0.4819550082804044
llama3_8b,L_conf,comparisons,answer,15,2,64,0.8205689350399563,0.4819550082804044
llama3_8b,L_conf,comparisons,answer,15,2,128,0.8294885967734557,0.4819550082804044
llama3_8b,L_conf,comparisons,answer,15,3,1,0.5169679639835941,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,2,0.5302823306978526,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,4,0.5573444394396072,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,8,0.563164223818242,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,16,0.7579363058035583,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,32,0.790010835541485,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,64,0.8005381954798154,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,3,128,0.8115820671806088,0.5169679639835941
llama3_8b,L_conf,comparisons,answer,15,4,1,0.38769955193023653,0.38769955193023653
llama3_8b,L_conf,comparisons,answer,15,4,2,0.39735072237387453,0.38769955193023653
llama3_8b,L_conf,comparisons,answer,15,4,4,0.4233484323577743,0.38769955193023653
llama3_8b,L_conf,comparisons,answer,15,4,8,0.4583816808120905,0.38769955193023653
llama3_8b,L_conf,comparisons,answer,15,4,16,0.7577661698701866,0.3981001759238752
llama3_8b,L_conf,comparisons,answer,15,4,32,0.780855808804865,0.3981001759238752
llama3_8b,L_conf,comparisons,answer,15,4,64,0.8190133154129409,0.3981001759238752
llama3_8b,L_conf,comparisons,answer,15,4,128,0.8356595700645431,0.3981001759238752
llama3_8b,L_conf,comparisons,answer,15,5,1,0.00951968055783551,0.00951968055783551
llama3_8b,L_conf,comparisons,answer,15,5,2,0.12656565537627743,0.12620713451664842
llama3_8b,L_conf,comparisons,answer,15,5,4,0.26099542432618855,0.225837035392531
llama3_8b,L_conf,comparisons,answer,15,5,8,0.35244902106273746,0.225837035392531
llama3_8b,L_conf,comparisons,answer,15,5,16,0.7433373467905641,0.3900382013716782
llama3_8b,L_conf,comparisons,answer,15,5,32,0.7825505126558581,0.3900382013716782
llama3_8b,L_conf,comparisons,answer,15,5,64,0.7965269905886426,0.3900382013716782
llama3_8b,L_conf,comparisons,answer,15,5,128,0.8107604184568078,0.3900382013716782
llama3_8b,L_conf,comparisons,answer,15,6,1,0.17934091060835575,0.17934091060835575
llama3_8b,L_conf,comparisons,answer,15,6,2,0.27142949447494746,0.20374201396150793
llama3_8b,L_conf,comparisons,answer,15,6,4,0.3329928049207791,0.20374201396150793
llama3_8b,L_conf,comparisons,answer,15,6,8,0.3398549171586911,0.20374201396150793
llama3_8b,L_conf,comparisons,answer,15,6,16,0.7028851394670833,0.3884678765710327
llama3_8b,L_conf,comparisons,answer,15,6,32,0.758855126517368,0.3884678765710327
llama3_8b,L_conf,comparisons,answer,15,6,64,0.7982349936493931,0.3884678765710327
llama3_8b,L_conf,comparisons,answer,15,6,128,0.818527059062825,0.3884678765710327
llama3_8b,L_conf,comparisons,answer,15,7,1,0.11444887738091268,0.11444887738091268
llama3_8b,L_conf,comparisons,answer,15,7,2,0.11827237144099828,0.11444887738091268
llama3_8b,L_conf,comparisons,answer,15,7,4,0.2861064467319901,0.24293591013022395
llama3_8b,L_conf,comparisons,answer,15,7,8,0.3362450215518881,0.24293591013022395
llama3_8b,L_conf,comparisons,answer,15,7,16,0.7327328544689308,0.4455989950061247
llama3_8b,L_conf,comparisons,answer,15,7,32,0.7794151055807829,0.4455989950061247
llama3_8b,L_conf,comparisons,answer,15,7,64,0.793409344925715,0.4455989950061247
llama3_8b,L_conf,comparisons,answer,15,7,128,0.8055222264599917,0.4455989950061247
llama3_8b,L_conf,comparisons,answer,15,8,1,0.510648985422926,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,2,0.5239066828477233,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,4,0.5507750943842491,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,8,0.5571599360115278,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,16,0.7513038446149541,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,32,0.7829546900211274,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,64,0.7934222118181852,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,8,128,0.8043952958543763,0.510648985422926
llama3_8b,L_conf,comparisons,answer,15,9,1,0.5088141798187157,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,2,0.5215834782337027,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,4,0.5479367456636515,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,8,0.5540422857175265,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,16,0.7466427873410989,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,32,0.7784868765776387,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,64,0.7895074048533066,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,9,128,0.8010738978054117,0.5088141798187157
llama3_8b,L_conf,comparisons,answer,15,10,1,0.43964187474227423,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,2,0.46665540608850564,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,4,0.5191309553271813,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,8,0.5492654870563034,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,16,0.7522210989060026,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,32,0.7789546121751275,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,64,0.8068819840466303,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,10,128,0.8207945433094568,0.43964187474227423
llama3_8b,L_conf,comparisons,answer,15,11,1,0.5159812771792154,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,2,0.5289454339442398,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,4,0.5556780569679424,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,8,0.5615904291796132,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,16,0.7550559833812389,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,32,0.7875436653839865,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,64,0.7990991469483517,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,11,128,0.8092753301417954,0.5159812771792154
llama3_8b,L_conf,comparisons,answer,15,12,1,0.16231090232283799,0.16231090232283799
llama3_8b,L_conf,comparisons,answer,15,12,2,0.19756118847270626,0.16231090232283799
llama3_8b,L_conf,comparisons,answer,15,12,4,0.26462262522416036,0.1668176515842439
llama3_8b,L_conf,comparisons,answer,15,12,8,0.3060940008381847,0.1668176515842439
llama3_8b,L_conf,comparisons,answer,15,12,16,0.8038659009563298,0.4258210605994777
llama3_8b,L_conf,comparisons,answer,15,12,32,0.8217111315971548,0.4258210605994777
llama3_8b,L_conf,comparisons,answer,15,12,64,0.8414389031662869,0.4258210605994777
llama3_8b,L_conf,comparisons,answer,15,12,128,0.8493359148802049,0.4258210605994777
llama3_8b,L_conf,comparisons,answer,15,13,1,0.3396200712867146,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,2,0.41299747750520305,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,4,0.44317672964576454,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,8,0.4682817243805515,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,16,0.743270331815021,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,32,0.7683327803314066,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,64,0.7960815646768818,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,13,128,0.818061620321326,0.3396200712867146
llama3_8b,L_conf,comparisons,answer,15,14,1,0.5322224130153571,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,2,0.5459613634562224,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,4,0.5739092589704432,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,8,0.5803956282734912,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,16,0.77997923223803,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,32,0.8113665864572435,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,64,0.8219786600890947,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,14,128,0.8317776694685978,0.5322224130153571
llama3_8b,L_conf,comparisons,answer,15,15,1,0.1254696874974425,0.1254696874974425
llama3_8b,L_conf,comparisons,answer,15,15,2,0.1304459579174488,0.1254696874974425
llama3_8b,L_conf,comparisons,answer,15,15,4,0.37461581559315754,0.3411583051118826
llama3_8b,L_conf,comparisons,answer,15,15,8,0.44521145822676517,0.3411583051118826
llama3_8b,L_conf,comparisons,answer,15,15,16,0.7654957547171488,0.3726027349696435
llama3_8b,L_conf,comparisons,answer,15,15,32,0.7850096517532749,0.3726027349696435
llama3_8b,L_conf,comparisons,answer,15,15,64,0.7963609813062565,0.3726027349696435
llama3_8b,L_conf,comparisons,answer,15,15,128,0.8100409299900156,0.3726027349696435
llama3_8b,L_conf,comparisons,answer,15,16,1,0.524879771004978,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,2,0.5381188596424061,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,4,0.5653963518291538,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,8,0.5716633865983081,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,16,0.7697072028458851,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,32,0.8011219002187463,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,64,0.8117111870244869,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,16,128,0.8229714699830023,0.524879771004978
llama3_8b,L_conf,comparisons,answer,15,17,1,0.019574371187284462,0.019574371187284462
llama3_8b,L_conf,comparisons,answer,15,17,2,0.02661057232392881,0.019574371187284462
llama3_8b,L_conf,comparisons,answer,15,17,4,0.17400443937719648,0.14965900807526278
llama3_8b,L_conf,comparisons,answer,15,17,8,0.33466333593622194,0.22829162491553368
llama3_8b,L_conf,comparisons,answer,15,17,16,0.7781499578219844,0.4280974189414483
llama3_8b,L_conf,comparisons,answer,15,17,32,0.7958244842257144,0.4280974189414483
llama3_8b,L_conf,comparisons,answer,15,17,64,0.8092404751323631,0.4280974189414483
llama3_8b,L_conf,comparisons,answer,15,17,128,0.8193694402983766,0.4280974189414483
llama3_8b,L_conf,comparisons,answer,15,18,1,0.43963077243595033,0.43963077243595033
